,movie_id,average_sentiment
19797,1710590,2.0
19798,1710625,2.0
19799,1710898,2.0
19800,1711018,2.0
19801,1711425,4.0
19802,1711458,2.0
19803,1711465,2.0
19804,1711484,2.0
19805,1711525,2.0
19806,1712159,2.0
19807,1712170,2.0
19808,1712187,2.0
19809,1712192,2.5
19810,1712261,1.0
19811,1712502,2.0
19812,1712573,3.0
19813,1712578,2.0
19814,1713440,2.0
19815,1713476,3.0
19816,1714014,2.0
19817,1714127,2.0
19818,1714193,2.0
19819,1714196,2.0
19820,1714203,2.5
19821,1714205,2.0
19822,1714206,1.0
19823,1714208,2.0
19824,1714209,2.0
19825,1714210,2.0
19826,1714832,4.0
19827,1714833,2.0
19828,1714843,2.0
19829,1714866,2.0
19830,1714878,2.0
19831,1714886,2.0
19832,1714893,2.0
19833,1714915,2.0
19834,1714917,2.0
19835,1715210,2.0
19836,1715223,2.0
19837,1715320,2.0
19838,1715336,2.0
19839,1715356,2.0
19840,1715362,2.0
19841,1715802,2.0
19842,1715873,2.0
19843,1715876,2.0
19844,1716747,2.0
19845,1716753,2.0
19846,1716765,2.0
19847,1716767,2.0
19848,1716772,2.0
19849,1716777,2.0
19850,1717229,2.0
19851,1717578,2.0
19852,1717715,2.0
19853,1718158,4.0
19854,1718199,2.0
19855,1718747,2.0
19856,1718807,2.0
19857,1718835,2.0
19858,1718898,2.0
19859,1718903,2.0
19860,1718915,2.0
19861,1718924,2.0
19862,1719030,2.0
19863,1719071,2.0
19864,1719497,2.0
19865,1719583,2.0
19866,1719634,2.0
19867,1719692,2.0
19868,1720047,2.0
19869,1720114,2.0
19870,1720172,2.0
19871,1720182,4.0
19872,1720198,2.0
19873,1720215,2.0
19874,1720254,2.0
19875,1720263,2.0
19876,1720616,2.0
19877,1720621,2.0
19878,1720905,2.0
19879,1720949,2.0
19880,1721055,2.0
19881,1721494,2.0
19882,1721677,2.0
19883,1722436,2.0
19884,1722450,2.0
19885,1723047,2.0
19886,1723120,2.0
19887,1723121,3.0
19888,1723124,2.0
19889,1723126,2.0
19890,1723659,2.0
19891,1723805,2.0
19892,1723811,1.5
19893,1724597,1.0
19894,1724962,2.0
19895,1724965,2.0
19896,1724966,2.0
19897,1724970,2.0
19898,1725073,2.0
19899,1725803,2.0
19900,1725828,2.0
19901,1725986,3.0
19902,1725995,2.0
19903,1726213,2.0
19904,1726286,2.0
19905,1726589,2.0
19906,1726592,0.0
19907,1726669,1.0
19908,1726738,2.0
19909,1726749,2.0
19910,1726861,2.0
19911,1726871,2.0
19912,1727252,2.0
19913,1727258,2.0
19914,1727261,2.0
19915,1727358,2.0
19916,1727360,2.0
19917,1727362,2.0
19918,1727388,2.0
19919,1727491,2.0
19920,1727496,2.0
19921,1727497,2.0
19922,1727516,2.0
19923,1727523,2.0
19924,1727564,2.0
19925,1727770,1.0
19926,1727776,0.5
19927,1727790,4.0
19928,1727816,1.0
19929,1727824,2.2
19930,1727885,2.0
19931,1728179,2.0
19932,1728196,2.0
19933,1728217,2.0
19934,1728239,2.0
19935,1728620,2.0
19936,1728975,2.0
19937,1728976,2.0
19938,1728978,2.0
19939,1728986,2.0
19940,1729226,2.0
19941,1729637,2.0
19942,1729641,2.0
19943,1729674,2.0
19944,1730687,2.0
19945,1730689,2.0
19946,1730714,2.0
19947,1730768,2.0
19948,1731229,2.0
19949,1731230,2.0
19950,1731697,3.0
19951,1731701,2.3333333333333335
19952,1731990,2.0
19953,1731998,2.0
19954,1732594,2.0
19955,1732651,1.0
19956,1733105,3.0
19957,1733121,2.0
19958,1733147,2.0
19959,1733430,2.0
19960,1733436,2.0
19961,1733578,2.0
19962,1733679,2.0
19963,1734067,2.0
19964,1734110,2.0
19965,1734122,2.0
19966,1734429,2.0
19967,1734433,2.0
19968,1734476,2.0
19969,1734477,2.0
19970,1734493,2.0
19971,1734548,2.0
19972,1734582,2.0
19973,1735190,2.0
19974,1735200,2.0
19975,1735462,2.0
19976,1735478,2.0
19977,1735485,2.0
19978,1735839,2.0
19979,1735862,2.0
19980,1735898,3.6666666666666665
19981,1735900,2.0
19982,1735907,2.0
19983,1736049,2.0
19984,1736552,2.0
19985,1736633,3.0
19986,1736636,2.0
19987,1737090,2.0
19988,1737122,2.0
19989,1737256,2.0
19990,1737268,2.0
19991,1737616,2.0
19992,1737680,2.0
19993,1737747,2.0
19994,1737798,2.0
19995,1738293,2.0
19996,1738351,2.0
19997,1738366,2.0
19998,1738387,1.0
19999,1739212,2.0
20000,1739298,2.0
20001,1740002,2.0
20002,1740047,2.0
20003,1740053,2.0
20004,1740055,2.0
20005,1740476,2.0
20006,1740707,3.0
20007,1740710,2.0
20008,1740725,1.0
20009,1740762,2.0
20010,1740798,2.0
20011,1741225,2.0
20012,1741243,2.0
20013,1741246,2.0
20014,1741273,1.0
20015,1741542,2.0
20016,1741676,2.0
20017,1742044,3.0
20018,1742334,1.25
20019,1742336,2.0
20020,1742650,2.0
20021,1743720,2.0
20022,1743724,2.0
20023,1743922,2.0
20024,1743985,2.0
20025,1743993,2.0
20026,1744760,2.0
20027,1744793,2.0
20028,1744838,2.0
20029,1745686,2.0
20030,1745710,2.0
20031,1745740,2.0
20032,1745787,3.0
20033,1745844,2.0
20034,1745958,2.0
20035,1746136,2.0
20036,1746153,2.0
20037,1746183,2.0
20038,1746242,2.0
20039,1747958,2.0
20040,1747960,2.0
20041,1747967,2.0
20042,1748043,2.0
20043,1748113,2.0
20044,1748122,2.0
20045,1748179,3.0
20046,1748197,2.0
20047,1748207,4.0
20048,1748227,2.0
20049,1748260,2.0
20050,1753383,3.0
20051,1753460,2.0
20052,1753496,2.0
20053,1753518,2.0
20054,1753549,2.0
20055,1753584,3.0
20056,1753693,2.0
20057,1753722,2.0
20058,1753733,2.0
20059,1753753,2.0
20060,1753786,2.0
20061,1753792,2.0
20062,1753813,2.0
20063,1753846,2.0
20064,1753887,2.0
20065,1753899,2.0
20066,1753967,2.0
20067,1754000,2.0
20068,1754003,2.0
20069,1754024,2.0
20070,1754078,2.0
20071,1754109,2.0
20072,1754123,2.0
20073,1754141,2.0
20074,1754202,3.0
20075,1754228,2.0
20076,1754257,2.0
20077,1754264,2.0
20078,1754367,2.0
20079,1754392,2.0
20080,1754438,2.0
20081,1754506,2.0
20082,1754539,2.0
20083,1754546,2.0
20084,1754633,2.0
20085,1754656,3.0
20086,1754661,2.0
20087,1754674,2.0
20088,1754708,2.0
20089,1754787,2.0
20090,1754795,2.0
20091,1754811,0.0
20092,1754843,2.0
20093,1754853,2.0
20094,1754944,2.0
20095,1754946,2.0
20096,1756415,2.0
20097,1756595,2.0
20098,1756616,2.0
20099,1756692,2.0
20100,1756714,2.0
20101,1756726,2.0
20102,1756750,2.0
20103,1756791,3.0
20104,1756799,2.0
20105,1756851,2.0
20106,1757742,2.0
20107,1757746,2.0
20108,1757769,2.0
20109,1757800,2.0
20110,1757816,2.0
20111,1757857,2.0
20112,1758575,2.0
20113,1758576,2.0
20114,1758595,2.0
20115,1758610,2.0
20116,1758692,2.0
20117,1758795,2.0
20118,1758810,0.0
20119,1758830,2.0
20120,1759682,2.0
20121,1759744,3.0
20122,1760956,2.0
20123,1760967,2.0
20124,1760980,2.0
20125,1760984,2.0
20126,1761005,2.0
20127,1762300,2.0
20128,1762399,2.0
20129,1763217,2.0
20130,1763256,2.0
20131,1763264,2.0
20132,1763280,2.0
20133,1763288,2.0
20134,1763303,2.0
20135,1763316,2.0
20136,1763324,2.0
20137,1764141,2.0
20138,1764183,1.0
20139,1764198,2.0
20140,1764234,1.5
20141,1764275,4.0
20142,1764285,2.0
20143,1764355,2.0
20144,1764508,2.0
20145,1764581,2.0
20146,1764614,2.0
20147,1764625,1.0
20148,1764636,2.0
20149,1764645,2.0
20150,1764647,2.0
20151,1764651,0.5
20152,1764657,3.0
20153,1764691,2.0
20154,1764726,2.0
20155,1765867,2.0
20156,1766027,2.0
20157,1766085,2.0
20158,1766094,2.0
20159,1766175,2.0
20160,1767272,2.0
20161,1767319,1.0
20162,1767354,4.0
20163,1767372,2.0
20164,1767382,1.0
20165,1769363,2.0
20166,1769383,2.0
20167,1770672,2.0
20168,1770734,2.0
20169,1772230,2.0
20170,1772240,1.0
20171,1772250,2.0
20172,1772261,2.0
20173,1772263,2.0
20174,1772264,1.0
20175,1772270,2.0
20176,1772271,2.0
20177,1772288,4.0
20178,1772341,2.25
20179,1772398,2.0
20180,1772408,1.0
20181,1772412,2.0
20182,1772424,3.3333333333333335
20183,1772845,2.0
20184,1772872,2.0
20185,1772925,2.0
20186,1772969,2.0
20187,1772980,2.0
20188,1773041,2.0
20189,1773283,2.0
20190,1773467,2.0
20191,1773561,2.0
20192,1773607,2.0
20193,1773722,2.0
20194,1773723,2.0
20195,1773753,4.0
20196,1773764,2.0
20197,1774438,2.0
20198,1774506,2.0
20199,1774531,2.0
20200,1774591,2.0
20201,1776086,2.0
20202,1776167,2.0
20203,1776196,2.0
20204,1776222,2.0
20205,1777034,2.0
20206,1777551,2.0
20207,1777595,4.0
20208,1778258,2.0
20209,1778304,2.3333333333333335
20210,1778338,2.0
20211,1778342,2.0
20212,1778918,2.0
20213,1778924,2.0
20214,1778931,2.0
20215,1779076,2.0
20216,1779826,2.0
20217,1780762,2.0
20218,1780798,2.0
20219,1780821,2.0
20220,1780967,2.0
20221,1780983,2.0
20222,1781058,3.0
20223,1781069,2.0
20224,1781767,2.0
20225,1781769,2.5
20226,1781775,2.0
20227,1781784,2.0
20228,1781812,1.5
20229,1781827,1.5
20230,1781840,2.0
20231,1781843,2.0
20232,1781922,3.3333333333333335
20233,1782451,2.0
20234,1782568,2.0
20235,1783232,2.0
20236,1783285,2.0
20237,1783298,2.0
20238,1783311,2.0
20239,1783345,2.0
20240,1783350,2.0
20241,1783384,2.0
20242,1783392,2.0
20243,1783422,2.0
20244,1783732,2.0
20245,1784332,2.0
20246,1784359,2.0
20247,1784432,2.0
20248,1784458,2.0
20249,1784538,2.0
20250,1784552,2.0
20251,1784575,2.0
20252,1784589,2.0
20253,1784599,2.0
20254,1784600,2.0
20255,1784664,2.0
20256,1784670,2.0
20257,1785277,2.0
20258,1785333,2.0
20259,1785353,2.0
20260,1785389,2.0
20261,1785538,2.0
20262,1785612,2.0
20263,1785635,3.0
20264,1785669,2.0
20265,1785670,2.0
20266,1786490,2.0
20267,1786650,2.0
20268,1786668,2.0
20269,1786714,2.0
20270,1786751,1.0
20271,1787067,2.0
20272,1787660,2.0
20273,1787725,2.0
20274,1787731,2.0
20275,1787758,2.0
20276,1787759,2.0
20277,1787777,2.0
20278,1787791,2.0
20279,1787797,2.0
20280,1787810,2.0
20281,1787828,2.0
20282,1787829,2.0
20283,1787837,2.0
20284,1787988,2.0
20285,1788383,2.0
20286,1788391,1.6666666666666667
20287,1789083,2.0
20288,1789091,2.0
20289,1789730,2.0
20290,1789810,2.0
20291,1789885,2.0
20292,1790809,1.2
20293,1790834,2.0
20294,1790864,2.0
20295,1790867,2.0
20296,1790869,1.0
20297,1790885,2.5
20298,1790886,1.0
20299,1791500,2.0
20300,1791504,2.0
20301,1791528,2.0
20302,1791614,2.0
20303,1791681,0.0
20304,1791682,2.0
20305,1791694,2.0
20306,1792543,2.0
20307,1792576,2.0
20308,1792621,3.0
20309,1792643,2.0
20310,1792647,2.0
20311,1792799,2.0
20312,1793223,2.0
20313,1793239,2.0
20314,1793915,2.0
20315,1793931,2.0
20316,1794779,2.0
20317,1794886,2.0
20318,1795369,2.0
20319,1795665,2.0
20320,1795702,2.0
20321,1796395,2.0
20322,1796406,2.0
20323,1796652,2.0
20324,1797348,2.0
20325,1797384,2.0
20326,1797487,2.0
20327,1797504,2.0
20328,1798110,2.0
20329,1798181,2.0
20330,1798188,2.0
20331,1798243,3.0
20332,1798291,2.0
20333,1798603,1.5
20334,1798684,2.0
20335,1798709,2.2
20336,1799148,2.0
20337,1799508,2.0
20338,1799516,2.0
20339,1799537,2.0
20340,1800241,2.5
20341,1800246,0.0
20342,1800266,2.0
20343,1800302,3.0
20344,1800337,2.0
20345,1800338,2.0
20346,1800351,2.0
20347,1800372,2.0
20348,1800379,2.0
20349,1800671,2.0
20350,1800734,2.0
20351,1800741,2.0
20352,1801061,2.0
20353,1801063,2.0
20354,1801071,2.0
20355,1801552,0.5
20356,1802197,2.0
20357,1802198,2.0
20358,1802529,2.0
20359,1805263,2.0
20360,1805297,2.0
20361,1805492,2.0
20362,1806911,2.0
20363,1806913,2.0
20364,1806954,2.0
20365,1806971,2.0
20366,1806975,2.0
20367,1807003,2.0
20368,1807036,2.0
20369,1807872,2.0
20370,1807944,2.0
20371,1807950,2.0
20372,1808015,2.0
20373,1808093,2.0
20374,1808223,2.0
20375,1808240,2.0
20376,1808339,2.0
20377,1808360,2.0
20378,1808454,2.0
20379,1808477,2.0
20380,1808518,2.0
20381,1808666,2.0
20382,1808691,2.0
20383,1809231,2.0
20384,1809287,2.0
20385,1809315,2.0
20386,1809387,2.0
20387,1809398,2.0
20388,1810543,2.0
20389,1810683,2.0
20390,1810697,2.0
20391,1810711,2.0
20392,1810798,2.0
20393,1810833,2.0
20394,1811307,2.0
20395,1811315,2.0
20396,1811371,2.0
20397,1813327,2.0
20398,1813519,2.0
20399,1813609,2.0
20400,1813757,2.0
20401,1814621,2.0
20402,1814643,2.0
20403,1814665,2.0
20404,1814790,2.0
20405,1814836,2.0
20406,1814905,2.0
20407,1815708,2.0
20408,1815717,2.0
20409,1815746,2.0
20410,1815753,2.0
20411,1815782,2.0
20412,1815799,2.0
20413,1815852,2.0
20414,1815862,0.5
20415,1815871,2.0
20416,1816518,2.0
20417,1816597,2.0
20418,1816608,3.0
20419,1816642,2.0
20420,1817081,2.0
20421,1817088,2.0
20422,1817191,2.0
20423,1817209,2.0
20424,1817232,2.0
20425,1817235,2.0
20426,1817273,3.0
20427,1817276,2.0
20428,1817286,2.0
20429,1817287,2.0
20430,1817676,2.0
20431,1817771,3.0
20432,1819513,3.0
20433,1819601,2.0
20434,1820488,2.0
20435,1820762,2.0
20436,1821313,2.0
20437,1821317,2.0
20438,1821362,2.0
20439,1821368,2.0
20440,1821426,2.0
20441,1821427,2.0
20442,1821449,2.0
20443,1821478,2.0
20444,1821480,2.0
20445,1821502,2.0
20446,1821549,3.0
20447,1821593,2.0
20448,1821597,2.0
20449,1821617,1.0
20450,1821641,1.0
20451,1821657,2.0
20452,1821658,0.0
20453,1821680,2.0
20454,1821694,1.3333333333333333
20455,1821700,2.0
20456,1822255,2.0
20457,1822266,2.0
20458,1822302,2.0
20459,1822311,2.0
20460,1822381,2.0
20461,1822382,2.0
20462,1822406,2.0
20463,1823059,2.0
20464,1823067,2.0
20465,1823125,2.0
20466,1823202,2.0
20467,1823664,1.0
20468,1823672,2.0
20469,1823744,2.0
20470,1824254,2.0
20471,1824932,2.0
20472,1825022,2.0
20473,1825157,2.0
20474,1825163,2.0
20475,1825636,2.0
20476,1825683,2.6
20477,1825758,2.0
20478,1825784,2.0
20479,1825842,2.0
20480,1825955,2.0
20481,1826550,2.0
20482,1826590,4.0
20483,1826593,2.0
20484,1826603,2.0
20485,1826660,2.0
20486,1826730,2.0
20487,1826753,2.0
20488,1826876,2.0
20489,1827354,2.5
20490,1827358,2.0
20491,1827365,2.0
20492,1827372,2.0
20493,1827487,2.0
20494,1827512,2.0
20495,1827528,2.0
20496,1827578,2.0
20497,1827579,3.0
20498,1828125,2.0
20499,1828148,2.0
20500,1828224,2.0
20501,1828229,3.0
20502,1828232,2.0
20503,1828320,2.0
20504,1828959,2.0
20505,1828970,2.0
20506,1828995,2.0
20507,1829012,2.0
20508,1829735,4.0
20509,1830495,2.0
20510,1830586,2.0
20511,1830633,2.0
20512,1830643,2.0
20513,1830713,2.0
20514,1830748,2.0
20515,1830761,2.0
20516,1830786,2.0
20517,1830792,2.0
20518,1830802,2.0
20519,1830903,2.0
20520,1831711,2.0
20521,1831806,1.0
20522,1832382,4.0
20523,1832516,2.0
20524,1833116,2.0
20525,1833673,2.0
20526,1833676,2.0
20527,1833835,2.0
20528,1833843,2.0
20529,1833844,2.0
20530,1833845,2.0
20531,1833846,2.0
20532,1833875,2.0
20533,1833879,2.0
20534,1833885,2.0
20535,1833887,2.0
20536,1833888,2.0
20537,1834303,2.0
20538,1834824,2.0
20539,1834872,2.0
20540,1835955,2.0
20541,1835980,2.0
20542,1836015,2.0
20543,1836099,2.0
20544,1836212,2.0
20545,1836808,2.0
20546,1836826,2.0
20547,1836912,2.0
20548,1836944,2.0
20549,1836953,2.0
20550,1836974,2.0
20551,1836987,2.0
20552,1837507,2.0
20553,1837562,3.0
20554,1837574,2.0
20555,1837587,2.0
20556,1837613,2.0
20557,1837636,2.5
20558,1837703,2.0
20559,1837709,2.0
20560,1838475,2.0
20561,1838520,2.0
20562,1838544,1.0
20563,1838556,1.6666666666666667
20564,1838571,2.0
20565,1838588,2.0
20566,1838603,2.0
20567,1838618,2.0
20568,1838722,1.0
20569,1839426,2.0
20570,1839482,2.0
20571,1839492,2.0
20572,1839494,2.0
20573,1839522,2.0
20574,1839590,2.0
20575,1839596,4.0
20576,1839642,0.0
20577,1839654,2.0
20578,1839688,2.0
20579,1840309,1.0
20580,1840372,2.0
20581,1840388,2.0
20582,1840417,1.0
20583,1840911,2.0
20584,1841542,2.0
20585,1841584,2.0
20586,1841642,2.0
20587,1841653,2.0
20588,1841713,2.0
20589,1842356,2.0
20590,1842532,2.0
20591,1843120,2.0
20592,1843214,2.0
20593,1843287,2.0
20594,1843303,2.0
20595,1843335,2.0
20596,1843866,3.2
20597,1844025,2.0
20598,1844031,2.0
20599,1844048,2.0
20600,1844203,2.0
20601,1844628,2.0
20602,1844633,2.0
20603,1844643,0.0
20604,1844735,2.0
20605,1844770,1.0
20606,1844822,2.0
20607,1845283,2.0
20608,1845773,2.0
20609,1845804,2.0
20610,1845838,2.0
20611,1845846,2.0
20612,1845849,2.0
20613,1846472,2.0
20614,1846487,2.0
20615,1846492,2.0
20616,1846526,2.0
20617,1846589,1.5
20618,1846612,2.0
20619,1846771,2.0
20620,1846803,2.0
20621,1846985,2.0
20622,1847541,2.0
20623,1847548,2.0
20624,1847584,2.0
20625,1847615,2.0
20626,1847616,2.0
20627,1847672,2.0
20628,1847687,2.0
20629,1847713,2.0
20630,1847731,2.0
20631,1847746,3.0
20632,1847750,2.0
20633,1848771,2.0
20634,1848832,2.0
20635,1848926,2.0
20636,1848959,2.0
20637,1848975,2.0
20638,1849027,1.0
20639,1849052,2.0
20640,1849111,2.0
20641,1849715,2.0
20642,1849718,2.0
20643,1849810,2.0
20644,1850374,2.0
20645,1850394,2.0
20646,1850397,2.0
20647,1850418,2.0
20648,1850419,2.0
20649,1850457,1.0
20650,1851006,2.0
20651,1851085,2.0
20652,1851988,2.0
20653,1852006,2.0
20654,1852040,2.0
20655,1852076,2.0
20656,1852770,0.0
20657,1852878,2.0
20658,1852904,2.0
20659,1852947,2.0
20660,1852955,2.0
20661,1853555,2.0
20662,1853563,2.0
20663,1853614,2.0
20664,1853643,2.0
20665,1853728,3.2
20666,1854236,2.0
20667,1854513,3.0
20668,1854524,2.0
20669,1854564,1.5
20670,1854568,2.0
20671,1854582,2.0
20672,1854592,2.0
20673,1855152,2.0
20674,1855153,2.0
20675,1855199,2.5
20676,1855236,2.0
20677,1855324,2.0
20678,1855325,1.6666666666666667
20679,1855401,2.0
20680,1856014,2.0
20681,1856021,2.0
20682,1856047,2.0
20683,1856053,2.0
20684,1856057,2.0
20685,1856088,2.0
20686,1856101,2.4
20687,1857724,2.0
20688,1857797,2.0
20689,1857816,2.0
20690,1857824,2.0
20691,1857842,2.0
20692,1857913,2.0
20693,1858481,2.0
20694,1858522,2.0
20695,1859435,2.0
20696,1859438,2.0
20697,1859476,2.0
20698,1859522,2.0
20699,1859603,2.0
20700,1859650,2.0
20701,1860181,1.0
20702,1860213,0.5
20703,1860238,2.0
20704,1860242,2.3333333333333335
20705,1860277,2.0
20706,1860278,2.0
20707,1860318,2.0
20708,1860353,2.0
20709,1860355,2.0
20710,1860357,2.3333333333333335
20711,1860359,2.0
20712,1861279,2.0
20713,1861307,2.0
20714,1861334,2.0
20715,1861343,2.0
20716,1861375,2.0
20717,1861982,2.0
20718,1862020,2.0
20719,1862079,2.6666666666666665
20720,1862472,2.0
20721,1863192,2.0
20722,1863201,2.0
20723,1863203,2.0
20724,1863305,2.0
20725,1863321,2.0
20726,1864288,2.0
20727,1864405,2.0
20728,1865291,2.0
20729,1865333,2.0
20730,1865346,2.0
20731,1865393,2.0
20732,1865403,2.0
20733,1865505,2.6666666666666665
20734,1865543,2.0
20735,1865545,2.0
20736,1865567,2.0
20737,1865573,0.5
20738,1866197,2.0
20739,1866205,2.0
20740,1866249,2.0
20741,1866251,2.0
20742,1866255,2.0
20743,1866919,2.0
20744,1866931,2.0
20745,1867093,2.0
20746,1867101,2.0
20747,1869296,2.0
20748,1869347,1.0
20749,1869416,2.0
20750,1869470,2.0
20751,1869491,2.0
20752,1869653,2.0
20753,1869682,2.0
20754,1869716,2.0
20755,1870419,2.0
20756,1870425,2.0
20757,1870527,2.0
20758,1870529,2.0
20759,1870548,2.0
20760,1871279,2.0
20761,1872083,2.0
20762,1872084,2.0
20763,1872101,2.0
20764,1872181,1.4
20765,1872194,3.0
20766,1872818,2.0
20767,1872819,2.0
20768,1872880,2.0
20769,1874434,2.0
20770,1874513,2.0
20771,1874522,2.0
20772,1874789,2.0
20773,1876277,1.0
20774,1876283,2.0
20775,1876373,2.0
20776,1876451,2.0
20777,1877543,2.0
20778,1877797,2.0
20779,1877832,2.0
20780,1878841,1.0
20781,1878870,3.0
20782,1878942,2.0
20783,1879012,2.0
20784,1879030,2.0
20785,1879032,1.0
20786,1880279,2.0
20787,1880313,2.0
20788,1880331,2.0
20789,1880399,3.0
20790,1880412,2.0
20791,1880415,3.0
20792,1880418,2.0
20793,1881002,2.0
20794,1881024,2.0
20795,1881060,2.0
20796,1883121,2.0
20797,1883180,2.0
20798,1883267,2.0
20799,1883366,2.0
20800,1884268,2.0
20801,1884312,2.0
20802,1884318,2.0
20803,1884369,2.0
20804,1884431,2.0
20805,1884457,2.0
20806,1884495,2.0
20807,1885265,2.0
20808,1885281,2.0
20809,1885299,2.0
20810,1885300,3.5
20811,1885331,2.0
20812,1885335,2.0
20813,1886493,0.5
20814,1887671,2.0
20815,1887748,2.0
20816,1887763,2.0
20817,1887785,2.0
20818,1887923,2.0
20819,1890363,2.0
20820,1890373,2.0
20821,1890375,0.0
20822,1890377,2.0
20823,1890391,2.0
20824,1890417,2.0
20825,1890455,2.0
20826,1890486,2.0
20827,1890493,2.0
20828,1890513,2.0
20829,1891757,2.0
20830,1891769,3.0
20831,1891788,2.0
20832,1891806,3.0
20833,1891845,3.0
20834,1891892,2.0
20835,1891905,0.0
20836,1891917,2.0
20837,1891923,2.0
20838,1891974,2.0
20839,1893195,2.0
20840,1893256,2.3333333333333335
20841,1893269,2.0
20842,1893273,2.0
20843,1893326,2.0
20844,1893409,2.0
20845,1894461,2.0
20846,1894476,4.0
20847,1894561,2.0
20848,1894616,0.5
20849,1895291,2.0
20850,1895315,1.8
20851,1895334,2.0
20852,1895373,2.0
20853,1895545,2.0
20854,1895587,2.4
20855,1899142,2.0
20856,1899240,2.0
20857,1899270,2.0
20858,1899285,2.0
20859,1899324,2.0
20860,1899353,2.0
20861,1900854,2.0
20862,1900893,2.0
20863,1900908,2.0
20864,1900920,2.0
20865,1900946,2.0
20866,1900960,2.0
20867,1901024,2.0
20868,1901040,2.0
20869,1904833,2.0
20870,1904845,2.0
20871,1904887,2.0
20872,1904929,2.0
20873,1904937,2.0
20874,1904996,0.0
20875,1905003,2.0
20876,1905010,4.0
20877,1905040,1.0
20878,1905041,2.25
20879,1905042,2.0
20880,1905071,2.0
20881,1906329,2.0
20882,1906422,2.0
20883,1906426,3.0
20884,1906518,2.0
20885,1907614,2.0
20886,1907639,2.0
20887,1907668,2.0
20888,1907707,2.0
20889,1907731,2.0
20890,1907761,2.0
20891,1907779,2.0
20892,1908471,2.0
20893,1910498,2.0
20894,1911553,2.0
20895,1911555,2.0
20896,1911600,2.0
20897,1911607,2.0
20898,1911644,0.0
20899,1911658,4.0
20900,1911662,2.0
20901,1912398,2.0
20902,1912518,2.0
20903,1912982,2.0
20904,1913107,2.0
20905,1913166,2.0
20906,1913178,2.0
20907,1915551,2.0
20908,1915581,2.0
20909,1916749,2.0
20910,1916763,2.0
20911,1918669,2.0
20912,1918727,2.0
20913,1918806,2.0
20914,1918886,2.0
20915,1918911,2.0
20916,1918927,2.0
20917,1918965,2.0
20918,1918984,2.0
20919,1919064,2.0
20920,1919090,2.0
20921,1919137,2.0
20922,1919174,2.0
20923,1920846,0.0
20924,1920849,0.0
20925,1920885,2.0
20926,1920945,3.0
20927,1920976,2.0
20928,1921064,2.0
20929,1921070,2.0
20930,1921111,2.0
20931,1921149,2.0
20932,1922544,2.0
20933,1922545,2.0
20934,1922551,2.0
20935,1922555,2.0
20936,1922561,2.0
20937,1922612,2.0
20938,1922685,3.0
20939,1922689,2.0
20940,1922699,2.0
20941,1922721,2.0
20942,1922736,2.0
20943,1922751,2.0
20944,1922767,2.0
20945,1922777,1.3333333333333333
20946,1924245,1.8
20947,1924273,2.0
20948,1924277,2.0
20949,1924334,2.0
20950,1924354,2.0
20951,1924396,2.0
20952,1924429,1.0
20953,1924435,2.0
20954,1925421,2.0
20955,1925431,2.0
20956,1925435,1.0
20957,1925466,2.0
20958,1925479,2.0
20959,1925493,3.0
20960,1925518,2.0
20961,1926313,2.0
20962,1927012,2.0
20963,1927067,2.0
20964,1927068,2.0
20965,1927073,2.0
20966,1927172,2.0
20967,1928123,0.0
20968,1928329,2.0
20969,1928330,2.0
20970,1928335,2.0
20971,1928337,1.5
20972,1928340,1.0
20973,1929178,2.0
20974,1929235,2.0
20975,1929263,2.0
20976,1929276,2.0
20977,1929308,2.0
20978,1929433,2.0
20979,1929449,2.0
20980,1930294,2.0
20981,1930344,2.0
20982,1930458,2.0
20983,1930463,3.0
20984,1930546,2.0
20985,1931388,2.0
20986,1931435,2.0
20987,1931466,2.0
20988,1931470,2.0
20989,1931533,0.0
20990,1931551,2.0
20991,1931601,2.0
20992,1931602,2.0
20993,1932695,2.0
20994,1932718,2.0
20995,1932767,2.0
20996,1933647,2.0
20997,1934172,2.0
20998,1934195,2.0
20999,1934205,2.0
21000,1934231,2.0
21001,1934234,2.0
21002,1934260,2.0
21003,1934269,2.0
21004,1934452,2.0
21005,1934458,2.0
21006,1934487,2.0
21007,1935065,2.0
21008,1935089,2.0
21009,1935156,2.0
21010,1935179,2.0
21011,1935194,2.0
21012,1935302,1.0
21013,1935742,2.0
21014,1935828,2.0
21015,1935859,1.8
21016,1935870,2.0
21017,1935896,0.0
21018,1935897,0.5
21019,1935902,2.0
21020,1935914,2.0
21021,1935940,2.0
21022,1937092,2.0
21023,1937097,2.0
21024,1937118,2.5
21025,1937133,2.0
21026,1937149,0.0
21027,1937264,2.0
21028,1937269,2.0
21029,1937339,3.0
21030,1937340,2.0
21031,1937390,2.0
21032,1937449,2.0
21033,1937506,2.0
21034,1939654,2.0
21035,1939659,1.5
21036,1939787,2.0
21037,1941466,2.0
21038,1941478,2.0
21039,1941486,2.0
21040,1941668,2.0
21041,1941717,2.0
21042,1942060,2.0
21043,1942787,2.0
21044,1942828,2.0
21045,1942831,2.0
21046,1942884,2.0
21047,1942913,2.0
21048,1942971,2.0
21049,1942989,2.0
21050,1943765,2.0
21051,1943873,2.0
21052,1945034,2.0
21053,1945039,2.0
21054,1945044,1.0
21055,1945052,2.0
21056,1945062,0.0
21057,1945081,2.0
21058,1945084,2.0
21059,1945087,2.0
21060,1945228,2.0
